Location_ID,Museum_Name,Categories,Keywords,Description,Address,State_Name,Photo_URL,Rank,Rating,Longitude,Latitude,Families,Couples,Solo,Business,Friends
13792704,Newseum,"History Museums, Specialty Museums, Museums","berlin wall, front pages, consecutive days, fbi exhibit, pulitzer prize winning photos, the world trade center, news junkie, d movie, wolfgang puck, news stories, free press, twin towers, current events, great museum, free museums, interactive exhibits, pennsylvania avenue, entrance fee, we spent hours, civil rights","Find out for yourself why everyone is calling the Newseum the best experience Washington, D.C. has to offer. Each of the seven levels in this magnificent building is packed with interactive exhibits that explore free expression and the five freedoms of the First Amendment religion, speech, press, assembly and petition. Whether you have just a few hours or want to spend all day, youll find something for everyone in the family in the Newseums 15 theaters and 15 galleries.","555 Pennsylvania Ave NW, Washington DC, DC 20001 2114",District of Columbia,https://media-cdn.tripadvisor.com/media/photo-s/14/38/55/17/weichert-suites-at-the.jpg,8,4.7,-77.0192351,38.8931385,"1,587","1,524",425,363,871
104475,Creative Discovery Museum,"Specialty Museums, Childrens Museums, Museums","musical instruments, dinosaur bones, the water play area, music area, all ages, yellow house, hands on activities, wizard of oz, art room, different areas, traveling exhibits, older kids, great place for kids, arts and crafts, we spent hours, kids will love, rainy day, lots of fun, spring break, little pricey","Creative Discovery Museum is a hands on childrens museum in the heart of downtown Chattanooga that inspires all children to explore, innovate, create, and play. Our exhibits are designed to both entertain and educate as children discover the world around them and all it has to offer including art, music, dinosaur digging, water exploration, and science. Rated the #7 childrens museum in the U.S. by Trekaroo in 2015.","321 Chestnut St, Chattanooga, TN 37402 4902",Tennessee,https://media-cdn.tripadvisor.com/media/photo-s/08/e2/41/ad/creative-discovery-museum.jpg,4,4.55,-85.3122195,35.0526705,452,22,3,8,22
109922,Circus World,"Specialty Museums, Museums","big top, magic show, elephant ride, pony rides, ringling brothers, all ages, face painting, live shows, winter quarters, animal acts, bounce house, wagon tour, petting zoo, big tent, step back in time, cotton candy, off season, tristan crist, on display, admission price","Circus World in Baraboo is Americas favorite circus attraction! Baraboo was home to The Ringling Bros. Circus from 1884 thru 1918, and during those thirty four years the operation grew to become the largest circus enterprise the world has ever known. Although the Ringlings left in 1918, many of their original structures survived.During the summer months, Circus World comes to life with daily live shows and demonstrations. See the worlds largest collection of glorious parade wagons plus 7 authentic Ringling Bros. buildings filled with colorful, big top memories. Enjoy elephant, pony and carousel rides cotton candy, ice cream, tasty sandwiches and 2 gift shops. Experience a live circus performance and exciting illusion shows with magician Tristan Crist. Experience the thrill that never grows old at Circus World!","550 Water St, Baraboo, WI 53913 2578",Wisconsin,https://media-cdn.tripadvisor.com/media/photo-s/18/0b/2d/a7/photo0jpg.jpg,3,4.36,-89.734944,43.4670303,176,94,9,5,33
135719,Harwood Museum of Art,"Art Museums, Museums","mabel dodge, current exhibition, temporary exhibits, chamber music, free admission, extensive collection, special exhibits, wonderful collection, gift shop, northern new mexico, on display, well worth a visit, ansel adams, santos, membership, auditorium, higgins, narm, painters, lucan","Formed in 1923 by Lucy Harwood and several members of the Taos Society of Artists, the Harwood Museum of Art is the second oldest museum in New Mexico. The museum has been affiliated with the University of New Mexico since 1935, and it now boasts the internationally acclaimed Agnes Martin Gallery, galleries exhibiting highlights from the museums collection of work by the Taos Society of Artists, Taos Moderns, Hispanic Traditions, and contemporary artists working in Taos, and changing exhibitions fulfilling the Harwoods vision to Bring Taos Arts to the World and World Arts to Taos.","238 Ledoux St, Taos, NM 87571 7009",New Mexico,https://media-cdn.tripadvisor.com/media/photo-s/02/30/d2/39/the-harwood-museum-of.jpg,16,4.36,-105.5769628,36.4059978,18,66,15,2,18
106187,The Jewish Museum,"Specialty Museums, Museums","permanent exhibits, marc chagall, russ and daughters, special exhibits, free admission, wonderful exhibits, non jews, upper east side, gift shop, impressive collection, worth a stop, beautiful building, fifth avenue, modern art, on display, couple of hours, mizrahi, judaism, isaac, paintings",The Jewish Museum of New York offers acclaimed art exhibitions that explore art and culture from ancient to modern times. The Museum is located on New Yorks famed Museum Mile.,"1109 5th Ave, New York City, NY 10128 0118",New York,https://media-cdn.tripadvisor.com/media/photo-s/09/42/7b/ff/the-jewish-museum.jpg,108,4.51,-73.9571318,40.7854597,25,73,27,0,31
3254956,The Childrens Museum of Green Bay,"Childrens Museums, Museums","fire station, run wild, special things, fire house, art room, two hours, hands on activities, couple of hours, great place for kids, a lot of fun, kids love, visiting green bay, great fun, diner, lighthouse, sandbox, play, exhibits, granddaughter, madison","The Childrens Museum of Green Bay is a non profit, visitor supported organization. We celebrate families by providing interactive exhibits and innovative programming that fosters life long learning.","301 N Washington St, Green Bay, WI 54301 5129",Wisconsin,https://media-cdn.tripadvisor.com/media/photo-s/11/ed/3b/46/the-digestive-system.jpg,11,4.29,-88.0148912,44.5167159,55,5,2,0,3
3844540,National Museum of World War II Aviation,"Military Museums, Museums","restoration facility, flying condition, flight simulator, guided tour, on display, restored aircraft, restoration work, pearl harbor, story telling, briefing room, history come alive, restoration hangar, greatest generation, various stages, personal stories, two hours, great tour, his knowledge, history lesson, static displays","The museum is open Tuesday, Thursday, and Friday from 10AM to 4PM. Tours are at 10AM, NOON and 2PM. Visitors can walk around the museum on their own or take a historical tour with a docent. Hourly docent led tours are also available to visit WestPac Restoration where WWII aircraft are actively being restored to flying condition and a separate hangar where 15 flyable planes are available for viewing.","755 Aviation Way, Colorado Springs, CO 80916 2740",Colorado,https://media-cdn.tripadvisor.com/media/photo-s/14/c1/f3/34/b-25-getting-a-bath-on.jpg,5,4.81,-104.7202206,38.8213204,141,105,33,7,101
107171,The Submarine Force Museum,"Specialty Museums, Museums","uss nautilus, subs, self guided tour, control room, naval history, north pole, tight quarters, gift shop, free admission, donation box, sub base, own pace, living conditions, donations accepted, on tuesdays, the main attraction, interactive displays, on display, worth a stop, whole family",The home of the worlds first nuclear submarine has several other exhibits on the history of submarines.,"1 Crystal Lake Rd, Groton, CT 06349 2300",Connecticut,https://media-cdn.tripadvisor.com/media/photo-s/06/59/5a/fd/uss-nautilus.jpg,1,4.69,-72.0882579,41.3870746,208,157,37,9,54
102767,Ava Gardner Museum,"History Museums, Specialty Museums, Museums","minute film, frank sinatra, personal stuff, movie stars, movie posters, short minute, delightful surprise, nice tribute, north carolina, treasure trove, enjoyed our visit, on display, day trip, memorial park, a small gift shop, own pace, entrance fee, great visit, actress, career","The Ava Gardner Museum, one of North Carolinas most remarkable attractions, honors the life, loves, and legacy of one of Hollywoods most glamorous leading ladies. Its here that you will see personal interviews and get the real story from those that knew her best.Discover the real Ava Gardner as you take the self guided tour through more than 5,000 square feet of exhibit space. Youll see extraordinary costumes, movie posters and awards that represent Avas 50 year career as a leading Hollywood actress. The Museum also houses a collection of personal items of china, jewelry, clothing and fine art, including 40 portraits by Bert Pfeiffer, an artist whose collection was donated to the museum in 2001. The tour also includes a screening of a short biography of Ava that features information about her life in Johnston County and commentary by those who knew her best, including family members, childhood friends, co stars, and even one of her husbands, Mickey Rooney.Get to know the people who played important roles in Avas life. Her circle of close friends included celebrities such as Gregory Peck, Grace Kelly, Ernest Hemingway and Howard Hughes. Youll also learn about her marriages, which were even bigger news than her films. View artifacts that belonged to her third and final husband, Frank Sinatra, whom she considered the love of her life.","325 E Market St, Smithfield, NC 27577 3919",North Carolina,https://media-cdn.tripadvisor.com/media/photo-s/14/3c/11/41/ava-gardner-museum.jpg,2,4.61,-78.3450377,35.5111406,15,37,12,3,26
107703,Wilmington Railroad Museum,"Specialty Museums, Museums","model trains, love trains, atlantic coast, steam engine, train enthusiasts, full size, trains running, train table, all ages, miniature train, train set, guinness world record, pushing buttons, ho scale, huge room, real train, hot air balloon, thomas the tank engine, gift shop is small, ring the bell","Special interest museum that pays homage to the major impact of railroads in local and national history, which features Wilmington and Weldon railroad artifacts dating from 1840, and items from the Atlantic Coastline and other railroads.","505 Nutt St, Wilmington, NC 28401 3347",North Carolina,https://media-cdn.tripadvisor.com/media/photo-s/1c/34/c2/2f/the-museum.jpg,14,4.26,-77.9510178,34.2416318,83,46,7,5,12
